guid,dsmn,ptk,stk,title,image_url,about,date_generated,download_title,download_url
"usdm-2005-01-18","usdm","2005","01-18","USDM for 2005-01-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-01-18.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2005-01-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-01-25","usdm","2005","01-25","USDM for 2005-01-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-01-25.png","","2005-01-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-02-01","usdm","2005","02-01","USDM for 2005-02-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-02-01.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2005-02-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-02-08","usdm","2005","02-08","USDM for 2005-02-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-02-08.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2005-02-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-02-15","usdm","2005","02-15","USDM for 2005-02-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-02-15.png","","2005-02-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-02-22","usdm","2005","02-22","USDM for 2005-02-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-02-22.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2005-02-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-03-01","usdm","2005","03-01","USDM for 2005-03-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-03-01.png","","2005-03-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-03-08","usdm","2005","03-08","USDM for 2005-03-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-03-08.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2005-03-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-03-15","usdm","2005","03-15","USDM for 2005-03-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-03-15.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2005-03-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-03-22","usdm","2005","03-22","USDM for 2005-03-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-03-22.png","","2005-03-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-03-29","usdm","2005","03-29","USDM for 2005-03-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-03-29.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2005-03-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-04-05","usdm","2005","04-05","USDM for 2005-04-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-04-05.png","","2005-04-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-04-12","usdm","2005","04-12","USDM for 2005-04-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-04-12.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2005-04-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-04-19","usdm","2005","04-19","USDM for 2005-04-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-04-19.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2005-04-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-04-26","usdm","2005","04-26","USDM for 2005-04-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-04-26.png","","2005-04-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-05-03","usdm","2005","05-03","USDM for 2005-05-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-05-03.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2005-05-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-05-10","usdm","2005","05-10","USDM for 2005-05-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-05-10.png","","2005-05-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-05-17","usdm","2005","05-17","USDM for 2005-05-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-05-17.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2005-05-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-05-24","usdm","2005","05-24","USDM for 2005-05-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-05-24.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2005-05-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-05-31","usdm","2005","05-31","USDM for 2005-05-31","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-05-31.png","","2005-05-31","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-06-07","usdm","2005","06-07","USDM for 2005-06-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-06-07.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2005-06-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-06-14","usdm","2005","06-14","USDM for 2005-06-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-06-14.png","","2005-06-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-06-21","usdm","2005","06-21","USDM for 2005-06-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-06-21.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2005-06-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-06-28","usdm","2005","06-28","USDM for 2005-06-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-06-28.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2005-06-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-07-05","usdm","2005","07-05","USDM for 2005-07-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-07-05.png","","2005-07-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-07-12","usdm","2005","07-12","USDM for 2005-07-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-07-12.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2005-07-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-07-19","usdm","2005","07-19","USDM for 2005-07-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-07-19.png","","2005-07-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-07-26","usdm","2005","07-26","USDM for 2005-07-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-07-26.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2005-07-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-08-02","usdm","2005","08-02","USDM for 2005-08-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-08-02.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2005-08-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-08-09","usdm","2005","08-09","USDM for 2005-08-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-08-09.png","","2005-08-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-08-16","usdm","2005","08-16","USDM for 2005-08-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-08-16.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2005-08-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-08-23","usdm","2005","08-23","USDM for 2005-08-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-08-23.png","","2005-08-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-08-30","usdm","2005","08-30","USDM for 2005-08-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-08-30.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2005-08-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-09-06","usdm","2005","09-06","USDM for 2005-09-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-09-06.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2005-09-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-09-13","usdm","2005","09-13","USDM for 2005-09-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-09-13.png","","2005-09-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-09-20","usdm","2005","09-20","USDM for 2005-09-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-09-20.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2005-09-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-09-27","usdm","2005","09-27","USDM for 2005-09-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-09-27.png","","2005-09-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-10-04","usdm","2005","10-04","USDM for 2005-10-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-10-04.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2005-10-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-10-11","usdm","2005","10-11","USDM for 2005-10-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-10-11.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2005-10-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-10-18","usdm","2005","10-18","USDM for 2005-10-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-10-18.png","","2005-10-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-10-25","usdm","2005","10-25","USDM for 2005-10-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-10-25.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2005-10-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-11-01","usdm","2005","11-01","USDM for 2005-11-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-11-01.png","","2005-11-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-11-08","usdm","2005","11-08","USDM for 2005-11-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-11-08.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2005-11-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-11-15","usdm","2005","11-15","USDM for 2005-11-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-11-15.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2005-11-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-11-22","usdm","2005","11-22","USDM for 2005-11-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-11-22.png","","2005-11-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-11-29","usdm","2005","11-29","USDM for 2005-11-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-11-29.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2005-11-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2005-12-06","usdm","2005","12-06","USDM for 2005-12-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2005/usdm--620--2005-12-06.png","","2005-12-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
